experiment_type,prompt_idx,layer,feature_indices,baseline_logit_diff,intervened_logit_diff,effect_size,abs_effect_size,relative_effect,sign_flipped,feature_source,skipped_reason,layer_has_graph_features,feature_id,concept_index,meta.prompt,meta.correct_token,meta.incorrect_token,meta.mode,behaviour,split,model_size,graph_n_prompts,run_id,prep_timestamp,in_common_prompt_set,in_common_layer_set
ablation_zero,8,11,[114815],1.75,2.125,0.375,0.375,0.2142857130612245,False,graph,,True,L11_F114815,-1,"Polonium-210 loses 2 protons and 2 neutrons in a single emission event, becoming lead-206. Is the de", alpha, beta,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,8,12,[2451],1.75,1.6875,-0.0625,0.0625,0.035714285510204,False,graph,,True,L12_F2451,-1,"Polonium-210 loses 2 protons and 2 neutrons in a single emission event, becoming lead-206. Is the de", alpha, beta,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,8,13,[57499],1.75,1.625,-0.125,0.125,0.0714285710204081,False,graph,,True,L13_F57499,-1,"Polonium-210 loses 2 protons and 2 neutrons in a single emission event, becoming lead-206. Is the de", alpha, beta,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,8,14,[24749],1.75,1.625,-0.125,0.125,0.0714285710204081,False,graph,,True,L14_F24749,-1,"Polonium-210 loses 2 protons and 2 neutrons in a single emission event, becoming lead-206. Is the de", alpha, beta,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,8,14,[140141],1.75,1.625,-0.125,0.125,0.0714285710204081,False,graph,,True,L14_F140141,-1,"Polonium-210 loses 2 protons and 2 neutrons in a single emission event, becoming lead-206. Is the de", alpha, beta,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,8,15,[15507],1.75,1.75,0.0,0.0,0.0,False,graph,,True,L15_F15507,-1,"Polonium-210 loses 2 protons and 2 neutrons in a single emission event, becoming lead-206. Is the de", alpha, beta,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,8,16,[46637],1.75,2.0,0.25,0.25,0.1428571420408163,False,graph,,True,L16_F46637,-1,"Polonium-210 loses 2 protons and 2 neutrons in a single emission event, becoming lead-206. Is the de", alpha, beta,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,8,16,[14097],1.75,2.0,0.25,0.25,0.1428571420408163,False,graph,,True,L16_F14097,-1,"Polonium-210 loses 2 protons and 2 neutrons in a single emission event, becoming lead-206. Is the de", alpha, beta,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,8,16,[82587],1.75,1.9375,0.1875,0.1875,0.1071428565306122,False,graph,,True,L16_F82587,-1,"Polonium-210 loses 2 protons and 2 neutrons in a single emission event, becoming lead-206. Is the de", alpha, beta,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,8,17,[6720],1.75,1.625,-0.125,0.125,0.0714285710204081,False,graph,,True,L17_F6720,-1,"Polonium-210 loses 2 protons and 2 neutrons in a single emission event, becoming lead-206. Is the de", alpha, beta,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,8,17,[153539],1.75,1.625,-0.125,0.125,0.0714285710204081,False,graph,,True,L17_F153539,-1,"Polonium-210 loses 2 protons and 2 neutrons in a single emission event, becoming lead-206. Is the de", alpha, beta,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,8,18,[100148],1.75,1.6875,-0.0625,0.0625,0.035714285510204,False,graph,,True,L18_F100148,-1,"Polonium-210 loses 2 protons and 2 neutrons in a single emission event, becoming lead-206. Is the de", alpha, beta,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,8,19,[44438],1.75,1.5,-0.25,0.25,0.1428571420408163,False,graph,,True,L19_F44438,-1,"Polonium-210 loses 2 protons and 2 neutrons in a single emission event, becoming lead-206. Is the de", alpha, beta,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,8,19,[130590],1.75,1.5,-0.25,0.25,0.1428571420408163,False,graph,,True,L19_F130590,-1,"Polonium-210 loses 2 protons and 2 neutrons in a single emission event, becoming lead-206. Is the de", alpha, beta,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,8,19,[94584],1.75,1.5,-0.25,0.25,0.1428571420408163,False,graph,,True,L19_F94584,-1,"Polonium-210 loses 2 protons and 2 neutrons in a single emission event, becoming lead-206. Is the de", alpha, beta,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,8,20,[74959],1.75,1.375,-0.375,0.375,0.2142857130612245,False,graph,,True,L20_F74959,-1,"Polonium-210 loses 2 protons and 2 neutrons in a single emission event, becoming lead-206. Is the de", alpha, beta,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,8,20,[93472],1.75,1.4375,-0.3125,0.3125,0.1785714275510204,False,graph,,True,L20_F93472,-1,"Polonium-210 loses 2 protons and 2 neutrons in a single emission event, becoming lead-206. Is the de", alpha, beta,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,8,21,[101234],1.75,1.8125,0.0625,0.0625,0.035714285510204,False,graph,,True,L21_F101234,-1,"Polonium-210 loses 2 protons and 2 neutrons in a single emission event, becoming lead-206. Is the de", alpha, beta,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,8,22,[110496],1.75,2.375,0.625,0.625,0.3571428551020408,False,graph,,True,L22_F110496,-1,"Polonium-210 loses 2 protons and 2 neutrons in a single emission event, becoming lead-206. Is the de", alpha, beta,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,8,22,[133148],1.75,2.25,0.5,0.5,0.2857142840816327,False,graph,,True,L22_F133148,-1,"Polonium-210 loses 2 protons and 2 neutrons in a single emission event, becoming lead-206. Is the de", alpha, beta,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,8,22,[93236],1.75,2.25,0.5,0.5,0.2857142840816327,False,graph,,True,L22_F93236,-1,"Polonium-210 loses 2 protons and 2 neutrons in a single emission event, becoming lead-206. Is the de", alpha, beta,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,8,23,[83556],1.75,2.96875,1.21875,1.21875,0.6964285674489796,False,graph,,True,L23_F83556,-1,"Polonium-210 loses 2 protons and 2 neutrons in a single emission event, becoming lead-206. Is the de", alpha, beta,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,8,23,[71067],1.75,3.15625,1.40625,1.40625,0.8035714239795919,False,graph,,True,L23_F71067,-1,"Polonium-210 loses 2 protons and 2 neutrons in a single emission event, becoming lead-206. Is the de", alpha, beta,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,8,24,[60777],1.75,2.125,0.375,0.375,0.2142857130612245,False,graph,,True,L24_F60777,-1,"Polonium-210 loses 2 protons and 2 neutrons in a single emission event, becoming lead-206. Is the de", alpha, beta,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,8,24,[249],1.75,1.875,0.125,0.125,0.0714285710204081,False,graph,,True,L24_F249,-1,"Polonium-210 loses 2 protons and 2 neutrons in a single emission event, becoming lead-206. Is the de", alpha, beta,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,8,24,[52031],1.75,2.0625,0.3125,0.3125,0.1785714275510204,False,graph,,True,L24_F52031,-1,"Polonium-210 loses 2 protons and 2 neutrons in a single emission event, becoming lead-206. Is the de", alpha, beta,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,8,25,[71226],1.75,1.5,-0.25,0.25,0.1428571420408163,False,graph,,True,L25_F71226,-1,"Polonium-210 loses 2 protons and 2 neutrons in a single emission event, becoming lead-206. Is the de", alpha, beta,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,8,25,[110282],1.75,1.5625,-0.1875,0.1875,0.1071428565306122,False,graph,,True,L25_F110282,-1,"Polonium-210 loses 2 protons and 2 neutrons in a single emission event, becoming lead-206. Is the de", alpha, beta,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,8,25,[106028],1.75,1.625,-0.125,0.125,0.0714285710204081,False,graph,,True,L25_F106028,-1,"Polonium-210 loses 2 protons and 2 neutrons in a single emission event, becoming lead-206. Is the de", alpha, beta,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,9,10,[128064],3.0,2.78125,-0.21875,0.21875,0.0729166664236111,False,graph,,True,L10_F128064,-1,The emitted particle is identical in composition to a helium-4 nucleus. Is the decay type alpha or b, alpha, beta,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,9,10,[35580],3.0,2.78125,-0.21875,0.21875,0.0729166664236111,False,graph,,True,L10_F35580,-1,The emitted particle is identical in composition to a helium-4 nucleus. Is the decay type alpha or b, alpha, beta,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,9,10,[97799],3.0,2.78125,-0.21875,0.21875,0.0729166664236111,False,graph,,True,L10_F97799,-1,The emitted particle is identical in composition to a helium-4 nucleus. Is the decay type alpha or b, alpha, beta,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,9,11,[151375],3.0,3.8125,0.8125,0.8125,0.2708333324305556,False,graph,,True,L11_F151375,-1,The emitted particle is identical in composition to a helium-4 nucleus. Is the decay type alpha or b, alpha, beta,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,9,11,[35425],3.0,3.6875,0.6875,0.6875,0.2291666659027778,False,graph,,True,L11_F35425,-1,The emitted particle is identical in composition to a helium-4 nucleus. Is the decay type alpha or b, alpha, beta,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,9,11,[114815],3.0,3.6875,0.6875,0.6875,0.2291666659027778,False,graph,,True,L11_F114815,-1,The emitted particle is identical in composition to a helium-4 nucleus. Is the decay type alpha or b, alpha, beta,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,9,12,[2451],3.0,2.96875,-0.03125,0.03125,0.0104166666319444,False,graph,,True,L12_F2451,-1,The emitted particle is identical in composition to a helium-4 nucleus. Is the decay type alpha or b, alpha, beta,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,9,13,[57499],3.0,2.625,-0.375,0.375,0.1249999995833333,False,graph,,True,L13_F57499,-1,The emitted particle is identical in composition to a helium-4 nucleus. Is the decay type alpha or b, alpha, beta,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,9,14,[24749],3.0,2.96875,-0.03125,0.03125,0.0104166666319444,False,graph,,True,L14_F24749,-1,The emitted particle is identical in composition to a helium-4 nucleus. Is the decay type alpha or b, alpha, beta,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,9,14,[140141],3.0,3.09375,0.09375,0.09375,0.0312499998958333,False,graph,,True,L14_F140141,-1,The emitted particle is identical in composition to a helium-4 nucleus. Is the decay type alpha or b, alpha, beta,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,9,15,[15507],3.0,2.8125,-0.1875,0.1875,0.0624999997916666,False,graph,,True,L15_F15507,-1,The emitted particle is identical in composition to a helium-4 nucleus. Is the decay type alpha or b, alpha, beta,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,9,16,[82587],3.0,2.84375,-0.15625,0.15625,0.0520833331597222,False,graph,,True,L16_F82587,-1,The emitted particle is identical in composition to a helium-4 nucleus. Is the decay type alpha or b, alpha, beta,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,9,16,[46637],3.0,2.84375,-0.15625,0.15625,0.0520833331597222,False,graph,,True,L16_F46637,-1,The emitted particle is identical in composition to a helium-4 nucleus. Is the decay type alpha or b, alpha, beta,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,9,16,[14097],3.0,2.84375,-0.15625,0.15625,0.0520833331597222,False,graph,,True,L16_F14097,-1,The emitted particle is identical in composition to a helium-4 nucleus. Is the decay type alpha or b, alpha, beta,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,9,17,[153539],3.0,2.46875,-0.53125,0.53125,0.1770833327430555,False,graph,,True,L17_F153539,-1,The emitted particle is identical in composition to a helium-4 nucleus. Is the decay type alpha or b, alpha, beta,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,9,17,[6720],3.0,2.4375,-0.5625,0.5625,0.187499999375,False,graph,,True,L17_F6720,-1,The emitted particle is identical in composition to a helium-4 nucleus. Is the decay type alpha or b, alpha, beta,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,9,18,[100148],3.0,2.5625,-0.4375,0.4375,0.1458333328472222,False,graph,,True,L18_F100148,-1,The emitted particle is identical in composition to a helium-4 nucleus. Is the decay type alpha or b, alpha, beta,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,9,19,[94584],3.0,1.96875,-1.03125,1.03125,0.3437499988541667,False,graph,,True,L19_F94584,-1,The emitted particle is identical in composition to a helium-4 nucleus. Is the decay type alpha or b, alpha, beta,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,9,19,[44438],3.0,1.96875,-1.03125,1.03125,0.3437499988541667,False,graph,,True,L19_F44438,-1,The emitted particle is identical in composition to a helium-4 nucleus. Is the decay type alpha or b, alpha, beta,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,9,19,[130590],3.0,1.96875,-1.03125,1.03125,0.3437499988541667,False,graph,,True,L19_F130590,-1,The emitted particle is identical in composition to a helium-4 nucleus. Is the decay type alpha or b, alpha, beta,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,9,20,[74959],3.0,2.8125,-0.1875,0.1875,0.0624999997916666,False,graph,,True,L20_F74959,-1,The emitted particle is identical in composition to a helium-4 nucleus. Is the decay type alpha or b, alpha, beta,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,9,20,[93472],3.0,2.78125,-0.21875,0.21875,0.0729166664236111,False,graph,,True,L20_F93472,-1,The emitted particle is identical in composition to a helium-4 nucleus. Is the decay type alpha or b, alpha, beta,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,9,21,[101234],3.0,3.25,0.25,0.25,0.0833333330555555,False,graph,,True,L21_F101234,-1,The emitted particle is identical in composition to a helium-4 nucleus. Is the decay type alpha or b, alpha, beta,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
