prompt_idx,layer,correct_answer,filter_property,wording_family,candidate_pool,score_electron,score_proton,score_neutron,score_photon,predicted_candidate,matches_correct
11,15,photon,massless_em_mediator,F3_process_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
12,15,neutron,neutral_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
13,15,neutron,neutral_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
14,15,neutron,nuclear_stability_provider,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
15,15,neutron,neutral_charge_atomic,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
16,15,photon,em_quantum,F1_direct_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
17,15,photon,em_quantum,F3_process_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
18,15,neutron,nuclear_stability_provider,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
19,15,proton,positive_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
20,15,photon,massless_em_mediator,F4_contrast_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
21,15,electron,negative_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
22,15,proton,positive_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
23,15,proton,positive_charge_atomic,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
24,15,electron,negative_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
25,15,photon,em_quantum,F4_contrast_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
26,15,proton,positive_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
27,15,proton,positive_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
28,15,photon,massless_em_mediator,F2_contextual_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
29,15,electron,negative_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
30,15,proton,positive_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
31,15,electron,negative_charge_atomic,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
32,15,electron,negative_charge_atomic,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
33,15,proton,positive_charge_atomic,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
34,15,photon,massless_em_mediator,F2_contextual_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
35,15,photon,em_quantum,F3_process_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
36,15,neutron,nuclear_stability_provider,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
37,15,neutron,neutral_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
38,15,neutron,nuclear_stability_provider,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
39,15,proton,positive_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
40,15,proton,positive_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
41,15,electron,negative_charge_atomic,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
42,15,electron,negative_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
43,15,photon,em_quantum,F3_process_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
44,15,neutron,neutral_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
45,15,neutron,nuclear_stability_provider,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
46,15,neutron,neutral_charge_atomic,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
47,15,photon,massless_em_mediator,F4_contrast_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
48,15,electron,negative_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
49,15,photon,em_quantum,F1_direct_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
50,15,neutron,nuclear_stability_provider,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
51,15,proton,positive_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
52,15,neutron,nuclear_stability_provider,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
53,15,photon,massless_em_mediator,F1_direct_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
54,15,electron,negative_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
55,15,electron,negative_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
56,15,neutron,neutral_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
57,15,neutron,nuclear_stability_provider,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
58,15,photon,massless_em_mediator,F3_process_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
59,15,photon,em_quantum,F4_contrast_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
60,15,proton,positive_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
61,15,neutron,neutral_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
62,15,photon,em_quantum,F2_contextual_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
63,15,photon,em_quantum,F2_contextual_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
64,15,proton,positive_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
65,15,photon,em_quantum,F2_contextual_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
66,15,proton,positive_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
67,15,photon,em_quantum,F4_contrast_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
68,15,neutron,neutral_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
69,15,photon,em_quantum,F3_process_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
70,15,proton,positive_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
71,15,proton,positive_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
72,15,electron,negative_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
73,15,neutron,neutral_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
74,15,proton,positive_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
75,15,photon,em_quantum,F4_contrast_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
76,15,neutron,nuclear_stability_provider,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
77,15,photon,em_quantum,F3_process_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
78,15,photon,em_quantum,F3_process_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
79,15,photon,massless_em_mediator,F4_contrast_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
80,15,neutron,nuclear_stability_provider,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
81,15,neutron,neutral_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
82,15,photon,em_quantum,F2_contextual_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
83,15,neutron,neutral_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
84,15,electron,negative_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
85,15,proton,positive_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
86,15,neutron,nuclear_stability_provider,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
87,15,neutron,neutral_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
88,15,neutron,nuclear_stability_provider,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
89,15,proton,positive_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
90,15,neutron,neutral_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
91,15,photon,em_quantum,F2_contextual_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
92,15,photon,massless_em_mediator,F3_process_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
93,15,neutron,neutral_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
94,15,electron,negative_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
95,15,neutron,nuclear_stability_provider,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
96,15,photon,massless_em_mediator,F2_contextual_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
97,15,neutron,neutral_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
98,15,electron,negative_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
99,15,neutron,neutral_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
100,15,proton,positive_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
101,15,proton,positive_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
102,15,neutron,nuclear_stability_provider,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
103,15,proton,positive_charge_atomic,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
104,15,electron,negative_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
105,15,neutron,neutral_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
106,15,neutron,neutral_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
107,15,electron,negative_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
108,15,neutron,neutral_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
109,15,photon,massless_em_mediator,F2_contextual_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
110,15,neutron,neutral_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
111,15,electron,negative_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
112,15,electron,negative_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
113,15,neutron,nuclear_stability_provider,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
114,15,neutron,neutral_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
115,15,photon,em_quantum,F2_contextual_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
116,15,electron,negative_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
117,15,electron,negative_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
118,15,electron,negative_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
119,15,neutron,neutral_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
120,15,neutron,neutral_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
121,15,neutron,nuclear_stability_provider,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
122,15,photon,em_quantum,F4_contrast_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
123,15,photon,massless_em_mediator,F4_contrast_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
124,15,neutron,nuclear_stability_provider,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
125,15,neutron,neutral_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
126,15,electron,negative_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
127,15,photon,em_quantum,F2_contextual_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
128,15,photon,massless_em_mediator,F2_contextual_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
129,15,electron,negative_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
130,15,photon,em_quantum,F3_process_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
131,15,neutron,nuclear_stability_provider,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
132,15,photon,em_quantum,F2_contextual_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
133,15,neutron,nuclear_stability_provider,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
134,15,neutron,neutral_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
135,15,proton,positive_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
136,15,neutron,nuclear_stability_provider,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
137,15,proton,positive_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
138,15,neutron,neutral_charge_atomic,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
139,15,electron,negative_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
140,15,electron,negative_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
141,15,electron,negative_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
142,15,neutron,neutral_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
143,15,electron,negative_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
144,15,proton,positive_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
145,15,photon,em_quantum,F4_contrast_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
146,15,neutron,nuclear_stability_provider,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
147,15,photon,massless_em_mediator,F4_contrast_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
148,15,photon,massless_em_mediator,F1_direct_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
149,15,electron,negative_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
150,15,proton,positive_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
151,15,photon,massless_em_mediator,F2_contextual_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
152,15,proton,positive_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
153,15,neutron,neutral_charge_atomic,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
154,15,neutron,neutral_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
155,15,neutron,nuclear_stability_provider,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
156,15,neutron,neutral_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
157,15,neutron,nuclear_stability_provider,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
158,15,neutron,neutral_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
159,15,photon,em_quantum,F3_process_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
160,15,electron,negative_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
161,15,photon,massless_em_mediator,F3_process_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
162,15,photon,massless_em_mediator,F2_contextual_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
163,15,photon,massless_em_mediator,F3_process_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
164,15,neutron,neutral_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
165,15,photon,massless_em_mediator,F4_contrast_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
166,15,neutron,neutral_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
167,15,photon,massless_em_mediator,F4_contrast_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
168,15,proton,positive_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
169,15,electron,negative_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
