prompt_idx,prompt_id,prompt_text,prompt_short,level,level_label,group_id,surface_family,cue_type,cue_set,relation_type,concept_route,cue_label,latent_state_target,correct_answer,incorrect_answer,physics_concept,difficulty,inference_steps,wording_variant,semantic_equiv_group,contrastive_pair_id,contrastive_role,is_anchor,is_kw_variant,is_auxiliary,has_alpha_keyword,has_beta_keyword,keyword_free,evidence_completeness,is_uniquely_determining,baseline_sign_diff,sign_correct,hard_correct
183,L2-AR3-v04,A nucleus undergoes a decay process. The daughter loses 2 protons and 4 total nucleons relative to the parent nucleus. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The daughter loses 2 protons and 4 total nu,2,relation_process,L2-AR3,L2-AR3,,"['daughter_z_minus2', 'daughter_a_minus4']",daughter_z_and_a_alpha,,daughter_z_and_a_alpha,alpha,alpha,beta,alpha_decay,easy,2,4,L2-AR3,,,False,False,False,False,False,True,single,True,0.7832221984863281,True,True
184,L2-AR3-v05,A nucleus undergoes a decay process. The decay reduces the atomic number by 2 and the mass number by 4. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The decay reduces the atomic number by 2 an,2,relation_process,L2-AR3,L2-AR3,,"['daughter_z_minus2', 'daughter_a_minus4']",daughter_z_and_a_alpha,,daughter_z_and_a_alpha,alpha,alpha,beta,alpha_decay,easy,2,5,L2-AR3,,,False,False,False,False,False,True,single,True,1.807147026062012,True,True
185,L2-AR3-v06,A nucleus undergoes a decay process. The product nucleus is 2 atomic numbers lower and 4 mass units lighter than the parent. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The product nucleus is 2 atomic numbers low,2,relation_process,L2-AR3,L2-AR3,,"['daughter_z_minus2', 'daughter_a_minus4']",daughter_z_and_a_alpha,,daughter_z_and_a_alpha,alpha,alpha,beta,alpha_decay,easy,2,6,L2-AR3,,,False,False,False,False,False,True,single,True,1.1014080047607422,True,True
186,L2-AR3-v07,A nucleus undergoes a decay process. The daughter has Z−2 and A−4 relative to the parent. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The daughter has Z−2 and A−4 relative to th,2,relation_process,L2-AR3,L2-AR3,,"['daughter_z_minus2', 'daughter_a_minus4']",daughter_z_and_a_alpha,,daughter_z_and_a_alpha,alpha,alpha,beta,alpha_decay,easy,2,7,L2-AR3,,,False,False,False,False,False,True,single,True,1.5108575820922852,True,True
187,L2-AR3-v08,A nucleus undergoes a decay process. The daughter nucleus has both 2 fewer protons and 4 fewer nucleons than the parent. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The daughter nucleus has both 2 fewer proto,2,relation_process,L2-AR3,L2-AR3,,"['daughter_z_minus2', 'daughter_a_minus4']",daughter_z_and_a_alpha,,daughter_z_and_a_alpha,alpha,alpha,beta,alpha_decay,easy,2,8,L2-AR3,,,False,False,False,False,False,True,single,True,1.0793132781982422,True,True
188,L2-AR3-v09,"A nucleus undergoes a decay process. After this decay, Z decreases by 2 and A decreases by 4. Is the decay type alpha or beta?","A nucleus undergoes a decay process. After this decay, Z decreases by 2 and A de",2,relation_process,L2-AR3,L2-AR3,,"['daughter_z_minus2', 'daughter_a_minus4']",daughter_z_and_a_alpha,,daughter_z_and_a_alpha,alpha,alpha,beta,alpha_decay,easy,2,9,L2-AR3,,,False,False,False,False,False,True,single,True,1.521967887878418,True,True
189,L2-AR3-v10,A nucleus undergoes a decay process. The product nucleus has a proton number 2 lower and a nucleon number 4 lower than the original. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The product nucleus has a proton number 2 l,2,relation_process,L2-AR3,L2-AR3,,"['daughter_z_minus2', 'daughter_a_minus4']",daughter_z_and_a_alpha,,daughter_z_and_a_alpha,alpha,alpha,beta,alpha_decay,easy,2,10,L2-AR3,,,False,False,False,False,False,True,single,True,0.7049217224121094,True,True
190,L2-AR4-v01,"A nucleus undergoes a decay process. The emitted particle contains 2 protons and 2 neutrons, and the daughter nucleus has Z−2 and A−4. Is the decay type alpha or beta?",A nucleus undergoes a decay process. The emitted particle contains 2 protons and,2,relation_process,L2-AR4,L2-AR4,,"['emitted_2protons', 'emitted_2neutrons', 'daughter_z_minus2', 'daughter_a_minus4']",composition_plus_daughter,,composition_plus_daughter,alpha,alpha,beta,alpha_decay,easy,2,1,L2-AR4,,,False,False,False,False,False,True,combination,True,1.453472137451172,True,True
191,L2-AR4-v02,"A nucleus undergoes a decay process. A cluster of 2 protons and 2 neutrons is emitted, reducing the parent's Z by 2 and A by 4. Is the decay type alpha or beta?",A nucleus undergoes a decay process. A cluster of 2 protons and 2 neutrons is em,2,relation_process,L2-AR4,L2-AR4,,"['emitted_2protons', 'emitted_2neutrons', 'daughter_z_minus2', 'daughter_a_minus4']",composition_plus_daughter,,composition_plus_daughter,alpha,alpha,beta,alpha_decay,easy,2,2,L2-AR4,,,False,False,False,False,False,True,combination,True,1.181976318359375,True,True
192,L2-AR4-v03,"A nucleus undergoes a decay process. The emitted particle is a bound system of 2 protons and 2 neutrons, leaving a daughter with 2 fewer protons and 4 fewer nucleons. Is the decay type alpha or beta?",A nucleus undergoes a decay process. The emitted particle is a bound system of 2,2,relation_process,L2-AR4,L2-AR4,,"['emitted_2protons', 'emitted_2neutrons', 'daughter_z_minus2', 'daughter_a_minus4']",composition_plus_daughter,,composition_plus_daughter,alpha,alpha,beta,alpha_decay,easy,2,3,L2-AR4,,,False,False,False,False,False,True,combination,True,1.5371990203857422,True,True
193,L2-AR4-v04,"A nucleus undergoes a decay process. The particle emitted consists of 2 protons and 2 neutrons, producing a daughter nucleus 2 atomic numbers and 4 mass units lighter. Is the decay type alpha or beta?",A nucleus undergoes a decay process. The particle emitted consists of 2 protons ,2,relation_process,L2-AR4,L2-AR4,,"['emitted_2protons', 'emitted_2neutrons', 'daughter_z_minus2', 'daughter_a_minus4']",composition_plus_daughter,,composition_plus_daughter,alpha,alpha,beta,alpha_decay,easy,2,4,L2-AR4,,,False,False,False,False,False,True,combination,True,0.9332447052001952,True,True
194,L2-AR4-v05,A nucleus undergoes a decay process. The emitted cluster of 2 protons and 2 neutrons results in a daughter with Z−2 and A−4. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted cluster of 2 protons and 2 neut,2,relation_process,L2-AR4,L2-AR4,,"['emitted_2protons', 'emitted_2neutrons', 'daughter_z_minus2', 'daughter_a_minus4']",composition_plus_daughter,,composition_plus_daughter,alpha,alpha,beta,alpha_decay,easy,2,5,L2-AR4,,,False,False,False,False,False,True,combination,True,1.359663009643555,True,True
195,L2-AR4-v06,"A nucleus undergoes a decay process. A 2p+2n cluster is released, shifting the element 2 places left and reducing the mass number by 4. Is the decay type alpha or beta?","A nucleus undergoes a decay process. A 2p+2n cluster is released, shifting the e",2,relation_process,L2-AR4,L2-AR4,,"['emitted_2protons', 'emitted_2neutrons', 'daughter_z_minus2', 'daughter_a_minus4']",composition_plus_daughter,,composition_plus_daughter,alpha,alpha,beta,alpha_decay,easy,2,6,L2-AR4,,,False,False,False,False,False,True,combination,True,0.7318363189697266,True,True
196,L2-AR4-v07,"A nucleus undergoes a decay process. The emitted 4-nucleon cluster (2p, 2n) leaves a daughter with Z−2 and A−4. Is the decay type alpha or beta?","A nucleus undergoes a decay process. The emitted 4-nucleon cluster (2p, 2n) leav",2,relation_process,L2-AR4,L2-AR4,,"['emitted_2protons', 'emitted_2neutrons', 'daughter_z_minus2', 'daughter_a_minus4']",composition_plus_daughter,,composition_plus_daughter,alpha,alpha,beta,alpha_decay,easy,2,7,L2-AR4,,,False,False,False,False,False,True,combination,True,1.4546051025390625,True,True
197,L2-AR4-v08,A nucleus undergoes a decay process. Two protons and two neutrons are emitted as a bound cluster; the daughter has 2 fewer protons and 4 fewer nucleons. Is the decay type alpha or beta?,A nucleus undergoes a decay process. Two protons and two neutrons are emitted as,2,relation_process,L2-AR4,L2-AR4,,"['emitted_2protons', 'emitted_2neutrons', 'daughter_z_minus2', 'daughter_a_minus4']",composition_plus_daughter,,composition_plus_daughter,alpha,alpha,beta,alpha_decay,easy,2,8,L2-AR4,,,False,False,False,False,False,True,combination,True,1.4548492431640625,True,True
198,L2-AR5-v01,A nucleus undergoes a decay process. The emitted particle has charge +2e and the daughter nucleus has atomic number 2 less than the parent. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle has charge +2e and the,2,relation_process,L2-AR5,L2-AR5,,"['emitted_charge_plus2', 'daughter_z_minus2']",charge_plus_daughter_z,,charge_plus_daughter_z,alpha,alpha,beta,alpha_decay,easy,2,1,L2-AR5,,,False,False,False,False,False,True,single,True,1.6517448425292969,True,True
199,L2-AR5-v02,A nucleus undergoes a decay process. The emitted particle carries +2e of charge and the product nucleus has Z reduced by 2. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle carries +2e of charge ,2,relation_process,L2-AR5,L2-AR5,,"['emitted_charge_plus2', 'daughter_z_minus2']",charge_plus_daughter_z,,charge_plus_daughter_z,alpha,alpha,beta,alpha_decay,easy,2,2,L2-AR5,,,False,False,False,False,False,True,single,True,1.3785953521728516,True,True
200,L2-AR5-v03,A nucleus undergoes a decay process. The particle emitted is doubly positively charged and the resulting element moves 2 positions to the left in the periodic table. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The particle emitted is doubly positively c,2,relation_process,L2-AR5,L2-AR5,,"['emitted_charge_plus2', 'daughter_z_minus2']",charge_plus_daughter_z,,charge_plus_daughter_z,alpha,alpha,beta,alpha_decay,easy,2,3,L2-AR5,,,False,False,False,False,False,True,single,True,0.8465099334716797,True,True
201,L2-AR5-v04,"A nucleus undergoes a decay process. The emitted particle has +2 units of electric charge, and the daughter nucleus has 2 fewer protons than the parent. Is the decay type alpha or beta?",A nucleus undergoes a decay process. The emitted particle has +2 units of electr,2,relation_process,L2-AR5,L2-AR5,,"['emitted_charge_plus2', 'daughter_z_minus2']",charge_plus_daughter_z,,charge_plus_daughter_z,alpha,alpha,beta,alpha_decay,easy,2,4,L2-AR5,,,False,False,False,False,False,True,single,True,0.6403675079345703,True,True
202,L2-AR5-v05,"A nucleus undergoes a decay process. A +2e particle is emitted, and the daughter has Z−2. Is the decay type alpha or beta?","A nucleus undergoes a decay process. A +2e particle is emitted, and the daughter",2,relation_process,L2-AR5,L2-AR5,,"['emitted_charge_plus2', 'daughter_z_minus2']",charge_plus_daughter_z,,charge_plus_daughter_z,alpha,alpha,beta,alpha_decay,easy,2,5,L2-AR5,,,False,False,False,False,False,True,single,True,0.9671297073364258,True,True
203,L2-AR5-v06,"A nucleus undergoes a decay process. The emitted particle carries charge +2e, leaving a daughter nucleus with atomic number decreased by 2. Is the decay type alpha or beta?","A nucleus undergoes a decay process. The emitted particle carries charge +2e, le",2,relation_process,L2-AR5,L2-AR5,,"['emitted_charge_plus2', 'daughter_z_minus2']",charge_plus_daughter_z,,charge_plus_daughter_z,alpha,alpha,beta,alpha_decay,easy,2,6,L2-AR5,,,False,False,False,False,False,True,single,True,1.6957626342773438,True,True
204,L2-AR5-v07,"A nucleus undergoes a decay process. The decay releases a +2e particle, moving the element 2 places to the left. Is the decay type alpha or beta?","A nucleus undergoes a decay process. The decay releases a +2e particle, moving t",2,relation_process,L2-AR5,L2-AR5,,"['emitted_charge_plus2', 'daughter_z_minus2']",charge_plus_daughter_z,,charge_plus_daughter_z,alpha,alpha,beta,alpha_decay,easy,2,7,L2-AR5,,,False,False,False,False,False,True,single,True,0.309488296508789,True,False
205,L2-AR5-v08,A nucleus undergoes a decay process. Charge +2e is carried away by the emitted particle; the daughter has Z reduced by 2. Is the decay type alpha or beta?,A nucleus undergoes a decay process. Charge +2e is carried away by the emitted p,2,relation_process,L2-AR5,L2-AR5,,"['emitted_charge_plus2', 'daughter_z_minus2']",charge_plus_daughter_z,,charge_plus_daughter_z,alpha,alpha,beta,alpha_decay,easy,2,8,L2-AR5,,,False,False,False,False,False,True,single,True,1.3302116394042969,True,True
206,L2-AR6-v01,A nucleus undergoes a decay process. The emitted particle has mass number 4 and the daughter nucleus has mass number 4 less than the parent. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle has mass number 4 and ,2,relation_process,L2-AR6,L2-AR6,,"['emitted_mass4', 'daughter_a_minus4']",mass_plus_daughter_a,,mass_plus_daughter_a,alpha,alpha,beta,alpha_decay,easy,2,1,L2-AR6,,,False,False,False,False,False,True,single,True,1.8369598388671875,True,True
207,L2-AR6-v02,"A nucleus undergoes a decay process. The particle released has 4 nucleons, and the daughter has 4 fewer nucleons than the parent. Is the decay type alpha or beta?","A nucleus undergoes a decay process. The particle released has 4 nucleons, and t",2,relation_process,L2-AR6,L2-AR6,,"['emitted_mass4', 'daughter_a_minus4']",mass_plus_daughter_a,,mass_plus_daughter_a,alpha,alpha,beta,alpha_decay,easy,2,2,L2-AR6,,,False,False,False,False,False,True,single,True,1.1730117797851562,True,True
208,L2-AR6-v03,"A nucleus undergoes a decay process. The emitted particle has atomic mass 4, and the decay reduces A by 4. Is the decay type alpha or beta?","A nucleus undergoes a decay process. The emitted particle has atomic mass 4, and",2,relation_process,L2-AR6,L2-AR6,,"['emitted_mass4', 'daughter_a_minus4']",mass_plus_daughter_a,,mass_plus_daughter_a,alpha,alpha,beta,alpha_decay,easy,2,3,L2-AR6,,,False,False,False,False,False,True,single,True,2.233104705810547,True,True
209,L2-AR6-v04,"A nucleus undergoes a decay process. A particle with 4 nucleons is emitted, leaving a daughter with nucleon count decreased by 4. Is the decay type alpha or beta?","A nucleus undergoes a decay process. A particle with 4 nucleons is emitted, leav",2,relation_process,L2-AR6,L2-AR6,,"['emitted_mass4', 'daughter_a_minus4']",mass_plus_daughter_a,,mass_plus_daughter_a,alpha,alpha,beta,alpha_decay,easy,2,4,L2-AR6,,,False,False,False,False,False,True,single,True,1.4113712310791016,True,True
210,L2-AR6-v05,A nucleus undergoes a decay process. Mass number 4 is carried away; the daughter has A−4. Is the decay type alpha or beta?,A nucleus undergoes a decay process. Mass number 4 is carried away; the daughter,2,relation_process,L2-AR6,L2-AR6,,"['emitted_mass4', 'daughter_a_minus4']",mass_plus_daughter_a,,mass_plus_daughter_a,alpha,alpha,beta,alpha_decay,easy,2,5,L2-AR6,,,False,False,False,False,False,True,single,True,1.3612728118896484,True,True
211,L2-AR6-v06,"A nucleus undergoes a decay process. The emitted particle contains 4 nucleons, and the daughter nucleus loses 4 nucleons. Is the decay type alpha or beta?","A nucleus undergoes a decay process. The emitted particle contains 4 nucleons, a",2,relation_process,L2-AR6,L2-AR6,,"['emitted_mass4', 'daughter_a_minus4']",mass_plus_daughter_a,,mass_plus_daughter_a,alpha,alpha,beta,alpha_decay,easy,2,6,L2-AR6,,,False,False,False,False,False,True,single,True,1.4670677185058594,True,True
212,L2-AR6-v07,"A nucleus undergoes a decay process. The decay emits a 4-nucleon particle, reducing the mass number of the daughter by 4. Is the decay type alpha or beta?","A nucleus undergoes a decay process. The decay emits a 4-nucleon particle, reduc",2,relation_process,L2-AR6,L2-AR6,,"['emitted_mass4', 'daughter_a_minus4']",mass_plus_daughter_a,,mass_plus_daughter_a,alpha,alpha,beta,alpha_decay,easy,2,7,L2-AR6,,,False,False,False,False,False,True,single,True,1.2923345565795898,True,True
213,L2-AR6-v08,"A nucleus undergoes a decay process. The emitted particle has mass number 4; accordingly, the daughter has 4 fewer nucleons. Is the decay type alpha or beta?",A nucleus undergoes a decay process. The emitted particle has mass number 4; acc,2,relation_process,L2-AR6,L2-AR6,,"['emitted_mass4', 'daughter_a_minus4']",mass_plus_daughter_a,,mass_plus_daughter_a,alpha,alpha,beta,alpha_decay,easy,2,8,L2-AR6,,,False,False,False,False,False,True,single,True,1.390472412109375,True,True
214,L2-AR7-v01,"A nucleus undergoes a decay process. A small, tightly bound cluster of nuclear matter is ejected from the nucleus. Is the decay type alpha or beta?","A nucleus undergoes a decay process. A small, tightly bound cluster of nuclear m",2,relation_process,L2-AR7,L2-AR7,,[],narrative_ejection,,narrative_ejection,alpha,alpha,beta,alpha_decay,medium,3,1,L2-AR7,,,False,False,False,False,False,True,single,True,1.9485626220703125,True,True
