prompt,correct_answer,incorrect_answer,correct_log_prob,incorrect_log_prob,correct_token_len,incorrect_token_len,logprob_diff,logprob_diff_normalized,success,generated,score_method,success_metric,threshold,threshold_metric,prompt_id,behaviour,behaviour_type,physics_concept,concept_index,template_idx,difficulty,answer_format,surface_family,keyword_free,level,level_label,group_id,level_group,cue_type,cue_set,relation_type,concept_route,wording_variant,test_type,abstraction_level,inference_steps,has_alpha_keyword,has_beta_keyword,has_helium_ref,has_electron_ref,has_isotope,keyword_type,semantic_equivalence_group,ic_concept_group,contrastive_pair_id,contrastive_role,is_anchor,is_kw_variant,is_auxiliary,prompt_format,evidence_completeness,is_uniquely_determining,notes
"A nucleus undergoes a decay process. After the decay, the neutron count of the nucleus decreases by 1. Is the decay type alpha or beta?", beta, alpha,-16.366994857788086,-16.153844833374023,1,1,-0.2131500244140625,-0.2131500244140625,False,"Also, what happens to",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L1-B6-v02,physics_decay_type_probe,latent_state_probing,beta_decay,1,2,medium,x_or_y,L1-B6,True,1.0,atomic_cue,L1-B6,L1-B6,daughter_n_minus1,['daughter_n_minus1'],,,2,"['SE', 'IC']",3,3,False,False,False,False,False,,L1-B6,beta,,,False,False,False,daughter,single,True,Derived cue: ΔN=-1 follows from Z+1 and A-unchanged. Tests shortcut.
A nucleus undergoes a decay process. The product nucleus contains one fewer neutron than the original. Is the decay type alpha or beta?, beta, alpha,-17.85748863220215,-17.27274513244629,1,1,-0.5847434997558594,-0.5847434997558594,False,"Explain.

We are given",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L1-B6-v03,physics_decay_type_probe,latent_state_probing,beta_decay,1,3,medium,x_or_y,L1-B6,True,1.0,atomic_cue,L1-B6,L1-B6,daughter_n_minus1,['daughter_n_minus1'],,,3,"['SE', 'IC']",3,3,False,False,False,False,False,,L1-B6,beta,,,False,False,False,daughter,single,True,Derived cue: ΔN=-1 follows from Z+1 and A-unchanged. Tests shortcut.
A nucleus undergoes a decay process. The number of neutrons in the daughter nucleus is 1 less than in the parent. Is the decay type alpha or beta?, beta, alpha,-18.725921630859375,-18.206666946411133,1,1,-0.5192546844482422,-0.5192546844482422,False,"Explain.

We are given",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L1-B6-v04,physics_decay_type_probe,latent_state_probing,beta_decay,1,4,medium,x_or_y,L1-B6,True,1.0,atomic_cue,L1-B6,L1-B6,daughter_n_minus1,['daughter_n_minus1'],,,4,"['SE', 'IC']",3,3,False,False,False,False,False,,L1-B6,beta,,,False,False,False,daughter,single,True,Derived cue: ΔN=-1 follows from Z+1 and A-unchanged. Tests shortcut.
A nucleus undergoes a decay process. The daughter loses exactly one neutron compared to the parent nucleus. Is the decay type alpha or beta?, beta, alpha,-16.197982788085938,-16.358924865722656,1,1,0.16094207763671875,0.16094207763671875,False,"Explain your reasoning.

We",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L1-B6-v05,physics_decay_type_probe,latent_state_probing,beta_decay,1,5,medium,x_or_y,L1-B6,True,1.0,atomic_cue,L1-B6,L1-B6,daughter_n_minus1,['daughter_n_minus1'],,,5,"['SE', 'IC']",3,3,False,False,False,False,False,,L1-B6,beta,,,False,False,False,daughter,single,True,Derived cue: ΔN=-1 follows from Z+1 and A-unchanged. Tests shortcut.
A nucleus undergoes a decay process. The neutron number of the daughter is 1 lower than that of the parent. Is the decay type alpha or beta?, beta, alpha,-17.104663848876953,-17.041988372802734,1,1,-0.06267547607421875,-0.06267547607421875,False,"Explain.

We are given",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L1-B6-v06,physics_decay_type_probe,latent_state_probing,beta_decay,1,6,medium,x_or_y,L1-B6,True,1.0,atomic_cue,L1-B6,L1-B6,daughter_n_minus1,['daughter_n_minus1'],,,6,"['SE', 'IC']",3,3,False,False,False,False,False,,L1-B6,beta,,,False,False,False,daughter,single,True,Derived cue: ΔN=-1 follows from Z+1 and A-unchanged. Tests shortcut.
A nucleus undergoes a decay process. The neutron count decreases by 1 during this decay. Is the decay type alpha or beta?, beta, alpha,-16.049617767333984,-16.344175338745117,1,1,0.2945575714111328,0.2945575714111328,False,"Also, what happens to",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L1-B6-v07,physics_decay_type_probe,latent_state_probing,beta_decay,1,7,medium,x_or_y,L1-B6,True,1.0,atomic_cue,L1-B6,L1-B6,daughter_n_minus1,['daughter_n_minus1'],,,7,"['SE', 'IC']",3,3,False,False,False,False,False,,L1-B6,beta,,,False,False,False,daughter,single,True,Derived cue: ΔN=-1 follows from Z+1 and A-unchanged. Tests shortcut.
A nucleus undergoes a decay process. There is one fewer neutron in the product nucleus than in the original. Is the decay type alpha or beta?, beta, alpha,-17.82752227783203,-17.35324478149414,1,1,-0.4742774963378906,-0.4742774963378906,False,"Explain.

We are given",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L1-B6-v08,physics_decay_type_probe,latent_state_probing,beta_decay,1,8,medium,x_or_y,L1-B6,True,1.0,atomic_cue,L1-B6,L1-B6,daughter_n_minus1,['daughter_n_minus1'],,,8,"['SE', 'IC']",3,3,False,False,False,False,False,,L1-B6,beta,,,False,False,False,daughter,single,True,Derived cue: ΔN=-1 follows from Z+1 and A-unchanged. Tests shortcut.
A nucleus undergoes a decay process. The emitted particle carries a charge of +2e. Is the decay type alpha or beta?, alpha, beta,-16.486433029174805,-17.963991165161133,1,1,1.4775581359863281,1.4775581359863281,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,KW-A1-v01,physics_decay_type_probe,latent_state_probing,alpha_decay,0,1,easy,x_or_y,KW-A1,True,1.0,atomic_cue,KW-A1,KW-A1,,[],,,1,['KW'],1,1,False,False,False,False,False,,KW-A1,alpha,,,False,True,False,emission,single,True,KW pair v1 (keyword-free) for L1-A1
A nucleus undergoes a decay process. An alpha particle with charge +2e is emitted. Is the decay type alpha or beta?, alpha, beta,-15.075664520263672,-16.360544204711914,1,1,1.2848796844482422,1.2848796844482422,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,KW-A1-v02,physics_decay_type_probe,latent_state_probing,alpha_decay,0,2,easy,x_or_y,KW-A1,False,1.0,atomic_cue,KW-A1,KW-A1,,[],,,2,['KW'],1,1,True,False,False,False,False,direct,KW-A1,alpha,,,False,True,False,emission,single,True,KW pair v2 (direct keyword) for L1-A1
A nucleus undergoes a decay process. The emitted particle has a mass number of 4. Is the decay type alpha or beta?, alpha, beta,-15.855463981628418,-17.48458480834961,1,1,1.6291208267211914,1.6291208267211914,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,KW-A2-v01,physics_decay_type_probe,latent_state_probing,alpha_decay,0,1,easy,x_or_y,KW-A2,True,1.0,atomic_cue,KW-A2,KW-A2,,[],,,1,['KW'],1,1,False,False,False,False,False,,KW-A2,alpha,,,False,True,False,emission,single,True,KW pair v1 (keyword-free) for L1-A2
A nucleus undergoes a decay process. An alpha particle with mass number 4 is emitted. Is the decay type alpha or beta?, alpha, beta,-15.420215606689453,-16.46818733215332,1,1,1.0479717254638672,1.0479717254638672,True,"Also, what happens to",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,KW-A2-v02,physics_decay_type_probe,latent_state_probing,alpha_decay,0,2,easy,x_or_y,KW-A2,False,1.0,atomic_cue,KW-A2,KW-A2,,[],,,2,['KW'],1,1,True,False,False,False,False,direct,KW-A2,alpha,,,False,True,False,emission,single,True,KW pair v2 (direct keyword) for L1-A2
A nucleus undergoes a decay process. The daughter nucleus has an atomic number 2 less than the parent nucleus. Is the decay type alpha or beta?, alpha, beta,-16.55687141418457,-18.02695083618164,1,1,1.4700794219970703,1.4700794219970703,True,"Explain your reasoning.

We",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,KW-A3-v01,physics_decay_type_probe,latent_state_probing,alpha_decay,0,1,easy,x_or_y,KW-A3,True,1.0,atomic_cue,KW-A3,KW-A3,,[],,,1,['KW'],1,1,False,False,False,False,False,,KW-A3,alpha,,,False,True,False,emission,single,True,KW pair v1 (keyword-free) for L1-A3
A nucleus undergoes a decay process. An alpha decay gives a daughter nucleus with Z reduced by 2. Is the decay type alpha or beta?, alpha, beta,-14.756196022033691,-14.704575538635254,1,1,-0.0516204833984375,-0.0516204833984375,False,"Also, what happens to",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,KW-A3-v02,physics_decay_type_probe,latent_state_probing,alpha_decay,0,2,easy,x_or_y,KW-A3,False,1.0,atomic_cue,KW-A3,KW-A3,,[],,,2,['KW'],1,1,True,False,False,False,False,direct,KW-A3,alpha,,,False,True,False,emission,single,True,KW pair v2 (direct keyword) for L1-A3
A nucleus undergoes a decay process. The emitted particle contains 2 protons. Is the decay type alpha or beta?, alpha, beta,-16.201356887817383,-17.268301010131836,1,1,1.0669441223144531,1.0669441223144531,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,KW-A4-v01,physics_decay_type_probe,latent_state_probing,alpha_decay,0,1,easy,x_or_y,KW-A4,True,1.0,atomic_cue,KW-A4,KW-A4,,[],,,1,['KW'],1,1,False,False,False,False,False,,KW-A4,alpha,,,False,True,False,emission,single,True,KW pair v1 (keyword-free) for L1-A5
A nucleus undergoes a decay process. The emitted alpha particle contains 2 protons. Is the decay type alpha or beta?, alpha, beta,-17.45177459716797,-18.0439510345459,1,1,0.5921764373779297,0.5921764373779297,True,"Also, what happens to",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,KW-A4-v02,physics_decay_type_probe,latent_state_probing,alpha_decay,0,2,easy,x_or_y,KW-A4,False,1.0,atomic_cue,KW-A4,KW-A4,,[],,,2,['KW'],1,1,True,False,False,False,False,direct,KW-A4,alpha,,,False,True,False,emission,single,True,KW pair v2 (direct keyword) for L1-A5
A nucleus undergoes a decay process. The emitted particle contains 2 neutrons. Is the decay type alpha or beta?, alpha, beta,-16.29204559326172,-17.42153549194336,1,1,1.1294898986816406,1.1294898986816406,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,KW-A5-v01,physics_decay_type_probe,latent_state_probing,alpha_decay,0,1,easy,x_or_y,KW-A5,True,1.0,atomic_cue,KW-A5,KW-A5,,[],,,1,['KW'],1,1,False,False,False,False,False,,KW-A5,alpha,,,False,True,False,emission,single,True,KW pair v1 (keyword-free) for L1-A6
A nucleus undergoes a decay process. The emitted alpha particle contains 2 neutrons. Is the decay type alpha or beta?, alpha, beta,-17.93039894104004,-18.61524200439453,1,1,0.6848430633544922,0.6848430633544922,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,KW-A5-v02,physics_decay_type_probe,latent_state_probing,alpha_decay,0,2,easy,x_or_y,KW-A5,False,1.0,atomic_cue,KW-A5,KW-A5,,[],,,2,['KW'],1,1,True,False,False,False,False,direct,KW-A5,alpha,,,False,True,False,emission,single,True,KW pair v2 (direct keyword) for L1-A6
A nucleus undergoes a decay process. The daughter nucleus has a mass number 4 less than the parent. Is the decay type alpha or beta?, alpha, beta,-17.472211837768555,-19.130523681640625,1,1,1.6583118438720703,1.6583118438720703,True,"Explain your reasoning.

We",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,KW-A6-v01,physics_decay_type_probe,latent_state_probing,alpha_decay,0,1,easy,x_or_y,KW-A6,True,1.0,atomic_cue,KW-A6,KW-A6,,[],,,1,['KW'],1,1,False,False,False,False,False,,KW-A6,alpha,,,False,True,False,emission,single,True,KW pair v1 (keyword-free) for L1-A4
A nucleus undergoes a decay process. An alpha particle is emitted; the daughter has A reduced by 4. Is the decay type alpha or beta?, alpha, beta,-14.373353958129883,-15.258546829223633,1,1,0.88519287109375,0.88519287109375,True,"Explain.

We are given",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,KW-A6-v02,physics_decay_type_probe,latent_state_probing,alpha_decay,0,2,easy,x_or_y,KW-A6,False,1.0,atomic_cue,KW-A6,KW-A6,,[],,,2,['KW'],1,1,True,False,False,False,False,direct,KW-A6,alpha,,,False,True,False,emission,single,True,KW pair v2 (direct keyword) for L1-A4
A nucleus undergoes a decay process. The emitted particle has a charge of −1e. Is the decay type alpha or beta?, beta, alpha,-16.481468200683594,-16.87986946105957,1,1,0.39840126037597656,0.39840126037597656,False,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,KW-B1-v01,physics_decay_type_probe,latent_state_probing,beta_decay,1,1,easy,x_or_y,KW-B1,True,1.0,atomic_cue,KW-B1,KW-B1,,[],,,1,['KW'],1,1,False,False,False,False,False,,KW-B1,beta,,,False,True,False,emission,single,True,KW pair v1 (keyword-free) for L1-B1
A nucleus undergoes a decay process. An electron with charge −1e is emitted from the nucleus. Is the decay type alpha or beta?, beta, alpha,-16.104751586914062,-16.744020462036133,1,1,0.6392688751220703,0.6392688751220703,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,KW-B1-v02,physics_decay_type_probe,latent_state_probing,beta_decay,1,2,easy,x_or_y,KW-B1,False,1.0,atomic_cue,KW-B1,KW-B1,,[],,,2,['KW'],1,1,False,True,False,True,False,direct,KW-B1,beta,,,False,True,False,emission,single,True,KW pair v2 (direct keyword) for L1-B1
A nucleus undergoes a decay process. The daughter nucleus has an atomic number 1 greater than the parent. Is the decay type alpha or beta?, beta, alpha,-16.617137908935547,-16.79895782470703,1,1,0.18181991577148438,0.18181991577148438,False,"Explain.

We are given",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,KW-B2-v01,physics_decay_type_probe,latent_state_probing,beta_decay,1,1,easy,x_or_y,KW-B2,True,1.0,atomic_cue,KW-B2,KW-B2,,[],,,1,['KW'],1,1,False,False,False,False,False,,KW-B2,beta,,,False,True,False,emission,single,True,KW pair v1 (keyword-free) for L1-B2
A nucleus undergoes a decay process. A beta decay gives a daughter nucleus with Z increased by 1. Is the decay type alpha or beta?, beta, alpha,-9.951315879821777,-12.745643615722656,1,1,2.794327735900879,2.794327735900879,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,KW-B2-v02,physics_decay_type_probe,latent_state_probing,beta_decay,1,2,easy,x_or_y,KW-B2,False,1.0,atomic_cue,KW-B2,KW-B2,,[],,,2,['KW'],1,1,False,True,False,False,False,direct,KW-B2,beta,,,False,True,False,emission,single,True,KW pair v2 (direct keyword) for L1-B2
A nucleus undergoes a decay process. The daughter nucleus has the same mass number as the parent. Is the decay type alpha or beta?, beta, alpha,-18.84383201599121,-18.07687759399414,1,1,-0.7669544219970703,-0.7669544219970703,False,"Explain.

We are given",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,KW-B3-v01,physics_decay_type_probe,latent_state_probing,beta_decay,1,1,easy,x_or_y,KW-B3,True,1.0,atomic_cue,KW-B3,KW-B3,,[],,,1,['KW'],1,1,False,False,False,False,False,,KW-B3,beta,,,False,True,False,emission,single,True,KW pair v1 (keyword-free) for L1-B3
A nucleus undergoes a decay process. A beta particle is emitted; the daughter has the same mass number as the parent. Is the decay type alpha or beta?, beta, alpha,-13.05492877960205,-15.579438209533691,1,1,2.5245094299316406,2.5245094299316406,True,"Also, what happens to",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,KW-B3-v02,physics_decay_type_probe,latent_state_probing,beta_decay,1,2,easy,x_or_y,KW-B3,False,1.0,atomic_cue,KW-B3,KW-B3,,[],,,2,['KW'],1,1,False,True,False,False,False,direct,KW-B3,beta,,,False,True,False,emission,single,True,KW pair v2 (direct keyword) for L1-B3
A nucleus undergoes a decay process. An antineutrino is emitted alongside the main particle. Is the decay type alpha or beta?, beta, alpha,-15.733201026916504,-16.21023178100586,1,1,0.47703075408935547,0.47703075408935547,False,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,KW-B4-v01,physics_decay_type_probe,latent_state_probing,beta_decay,1,1,easy,x_or_y,KW-B4,True,1.0,atomic_cue,KW-B4,KW-B4,,[],,,1,['KW'],1,1,False,False,False,False,False,,KW-B4,beta,,,False,True,False,emission,single,True,KW pair v1 (keyword-free) for L1-B4
A nucleus undergoes a decay process. A beta particle and antineutrino are both emitted. Is the decay type alpha or beta?, beta, alpha,-12.34620475769043,-14.471702575683594,1,1,2.125497817993164,2.125497817993164,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,KW-B4-v02,physics_decay_type_probe,latent_state_probing,beta_decay,1,2,easy,x_or_y,KW-B4,False,1.0,atomic_cue,KW-B4,KW-B4,,[],,,2,['KW'],1,1,False,True,False,False,False,direct,KW-B4,beta,,,False,True,False,emission,single,True,KW pair v2 (direct keyword) for L1-B4
A nucleus undergoes a decay process. The emitted particle has negligible rest mass. Is the decay type alpha or beta?, beta, alpha,-16.3984375,-15.865232467651367,1,1,-0.5332050323486328,-0.5332050323486328,False,"Also, why does the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,KW-B5-v01,physics_decay_type_probe,latent_state_probing,beta_decay,1,1,easy,x_or_y,KW-B5,True,1.0,atomic_cue,KW-B5,KW-B5,,[],,,1,['KW'],1,1,False,False,False,False,False,,KW-B5,beta,,,False,True,False,emission,single,True,KW pair v1 (keyword-free) for L1-B5
A nucleus undergoes a decay process. A beta particle with negligible rest mass is emitted. Is the decay type alpha or beta?, beta, alpha,-12.184059143066406,-14.947527885437012,1,1,2.7634687423706055,2.7634687423706055,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,KW-B5-v02,physics_decay_type_probe,latent_state_probing,beta_decay,1,2,easy,x_or_y,KW-B5,False,1.0,atomic_cue,KW-B5,KW-B5,,[],,,2,['KW'],1,1,False,True,False,False,False,direct,KW-B5,beta,,,False,True,False,emission,single,True,KW pair v2 (direct keyword) for L1-B5
A nucleus undergoes a decay process. The daughter nucleus has one fewer neutron than the parent. Is the decay type alpha or beta?, beta, alpha,-17.4698543548584,-17.091829299926758,1,1,-0.3780250549316406,-0.3780250549316406,False,"Explain.

We are given",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,KW-B6-v01,physics_decay_type_probe,latent_state_probing,beta_decay,1,1,easy,x_or_y,KW-B6,True,1.0,atomic_cue,KW-B6,KW-B6,,[],,,1,['KW'],1,1,False,False,False,False,False,,KW-B6,beta,,,False,True,False,emission,single,True,KW pair v1 (keyword-free) for L1-B6
